时间,电价(RRP),阶段,z值,电量(kWh),累计电量(kWh),成本/收益,周期总收益
2025-10-19 00:50:00,-11.66,charge,0.0,55.83,944.1700000000002,0.6509778,2229.7075000000004
2025-10-19 00:55:00,-11.66,charge,0.0,55.83,1000.0000000000002,0.6509778,2229.7075000000004
2025-10-19 01:00:00,-11.66,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 01:05:00,-11.79,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 01:10:00,-11.79,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 01:15:00,-11.79,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 01:20:00,-20.0,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 01:25:00,-20.0,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 01:30:00,-20.0,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 01:35:00,-20.0,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 01:40:00,-11.86,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 01:45:00,-20.0,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 01:50:00,-20.0,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 01:55:00,-11.86,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 02:00:00,-11.0,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 02:05:00,-11.0,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 02:10:00,-11.66,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 02:15:00,-11.0,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 02:20:00,-11.66,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 02:25:00,-11.66,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 02:30:00,-11.66,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 02:35:00,-11.79,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 02:40:00,-11.66,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 02:45:00,-11.66,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 02:50:00,-11.79,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 02:55:00,-11.66,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 03:00:00,-11.66,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 03:05:00,-11.79,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 03:10:00,-11.66,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 03:15:00,-11.15,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 03:20:00,-11.66,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 03:25:00,-11.66,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 03:30:00,-11.79,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 03:35:00,-11.66,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 03:40:00,-11.79,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 03:45:00,-11.79,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 03:50:00,-11.79,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 03:55:00,-11.79,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 04:00:00,-11.79,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 04:05:00,-11.66,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 04:10:00,-11.66,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 04:15:00,-11.79,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 04:20:00,-11.79,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 04:25:00,-11.66,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 04:30:00,-11.0,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 04:35:00,-11.66,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 04:40:00,-11.79,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 04:45:00,-11.66,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 04:50:00,-11.66,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 04:55:00,-11.0,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 05:00:00,-11.66,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 05:05:00,-11.66,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 05:10:00,-11.66,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 05:15:00,-11.0,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 05:20:00,-11.0,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 05:25:00,-11.0,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 05:30:00,-11.0,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 05:35:00,-11.0,discharge,0.0,-0.0,1000.0000000000002,-0.0,2229.7075000000004
2025-10-19 05:40:00,-10.8,discharge,0.0,-200.0,800.0000000000002,-2.16,2229.7075000000004
2025-10-19 05:45:00,-11.0,discharge,0.0,-0.0,800.0000000000002,-0.0,2229.7075000000004
2025-10-19 05:50:00,-11.0,discharge,0.0,-0.0,800.0000000000002,-0.0,2229.7075000000004
2025-10-19 05:55:00,-11.0,discharge,0.0,-0.0,800.0000000000002,-0.0,2229.7075000000004
2025-10-19 06:00:00,-10.0,discharge,0.0,-200.0,600.0000000000002,-2.0,2229.7075000000004
2025-10-19 06:05:00,-9.16,discharge,0.0,-200.0,400.0000000000002,-1.832,2229.7075000000004
2025-10-19 06:10:00,-10.0,discharge,0.0,-200.0,200.00000000000023,-2.0,2229.7075000000004
2025-10-19 06:15:00,-10.94,discharge,0.0,-200.0,2.2737367544323206e-13,-2.188,2229.7075000000004
2025-10-19 06:20:00,-11.29,discharge,0.0,-0.0,2.2737367544323206e-13,-0.0,2229.7075000000004
2025-10-19 06:25:00,-11.05,discharge,0.0,-0.0,2.2737367544323206e-13,-0.0,2229.7075000000004
2025-10-19 06:30:00,-12.07,discharge,0.0,-0.0,2.2737367544323206e-13,-0.0,2229.7075000000004
2025-10-19 06:35:00,-13.78,discharge,0.0,-0.0,2.2737367544323206e-13,-0.0,2229.7075000000004
2025-10-19 06:40:00,-13.84,discharge,0.0,-0.0,2.2737367544323206e-13,-0.0,2229.7075000000004
2025-10-19 06:45:00,-13.22,discharge,0.0,-0.0,2.2737367544323206e-13,-0.0,2229.7075000000004
2025-10-19 06:50:00,-14.49,discharge,0.0,-0.0,2.2737367544323206e-13,-0.0,2229.7075000000004
2025-10-19 06:55:00,-15.81,discharge,0.0,-0.0,2.2737367544323206e-13,-0.0,2229.7075000000004
2025-10-19 07:00:00,-20.0,discharge,0.0,-0.0,2.2737367544323206e-13,-0.0,2229.7075000000004
2025-10-19 07:05:00,-16.93,discharge,0.0,-0.0,2.2737367544323206e-13,-0.0,2229.7075000000004
2025-10-19 07:10:00,-18.74,discharge,0.0,-0.0,2.2737367544323206e-13,-0.0,2229.7075000000004
2025-10-19 07:15:00,-19.98,discharge,0.0,-0.0,2.2737367544323206e-13,-0.0,2229.7075000000004
2025-10-19 07:20:00,-20.0,discharge,0.0,-0.0,2.2737367544323206e-13,-0.0,2229.7075000000004
2025-10-19 07:25:00,-32.27,discharge,0.0,-0.0,2.2737367544323206e-13,-0.0,2229.7075000000004
2025-10-19 07:30:00,-20.0,discharge,0.0,-0.0,2.2737367544323206e-13,-0.0,2229.7075000000004
2025-10-19 07:35:00,-20.0,discharge,0.0,-0.0,2.2737367544323206e-13,-0.0,2229.7075000000004
2025-10-19 07:40:00,-20.0,discharge,0.0,-0.0,2.2737367544323206e-13,-0.0,2229.7075000000004
2025-10-19 07:45:00,-20.0,discharge,0.0,-0.0,2.2737367544323206e-13,-0.0,2229.7075000000004
2025-10-19 07:50:00,-20.0,discharge,0.0,-0.0,2.2737367544323206e-13,-0.0,2229.7075000000004
2025-10-19 07:55:00,-21.0,discharge,0.0,-0.0,2.2737367544323206e-13,-0.0,2229.7075000000004
2025-10-19 23:00:00,100.44,charge,0.0,55.83,55.83,-5.6075652,82702.78410000002
2025-10-19 23:05:00,100.44,charge,0.0,55.83,111.66,-5.6075652,82702.78410000002
2025-10-19 23:10:00,148.0,charge,0.0,0.0,111.66,-0.0,82702.78410000002
2025-10-19 23:15:00,79.05,charge,0.0,55.83,167.49,-4.4133615,82702.78410000002
2025-10-19 23:20:00,100.44,charge,0.0,55.83,223.32,-5.6075652,82702.78410000002
2025-10-19 23:25:00,100.44,charge,0.0,55.83,279.15,-5.6075652,82702.78410000002
2025-10-19 23:30:00,91.26,charge,0.0,55.83,334.97999999999996,-5.0950458,82702.78410000002
2025-10-19 23:35:00,100.44,charge,0.0,55.83,390.80999999999995,-5.6075652,82702.78410000002
2025-10-19 23:40:00,100.44,charge,0.0,55.83,446.63999999999993,-5.6075652,82702.78410000002
2025-10-19 23:45:00,94.34,charge,0.0,55.83,502.4699999999999,-5.2670022,82702.78410000002
2025-10-19 23:50:00,91.98,charge,0.0,55.83,558.3,-5.1352434,82702.78410000002
2025-10-19 23:55:00,76.11,charge,0.0,55.83,614.13,-4.2492213,82702.78410000002
2025-10-20 00:00:00,95.42,charge,0.0,55.83,669.96,-5.3272986,82702.78410000002
2025-10-20 00:05:00,81.38,charge,0.0,55.83,725.7900000000001,-4.5434453999999995,82702.78410000002
2025-10-20 00:10:00,81.01,charge,0.0,55.83,781.6200000000001,-4.5227883,82702.78410000002
2025-10-20 00:15:00,118.0,charge,0.0,55.83,837.4500000000002,-6.58794,82702.78410000002
2025-10-20 00:20:00,85.67,charge,0.0,55.83,893.2800000000002,-4.782956100000001,82702.78410000002
2025-10-20 00:25:00,118.0,charge,0.0,55.83,949.1100000000002,-6.58794,82702.78410000002
2025-10-20 00:30:00,97.77,charge,0.0,55.83,1004.9400000000003,-5.4584991,82702.78410000002
2025-10-20 00:35:00,97.28,charge,0.0,55.83,1060.7700000000002,-5.4311424,82702.78410000002
2025-10-20 00:40:00,79.35,charge,0.0,55.83,1116.6000000000001,-4.4301105,82702.78410000002
2025-10-20 00:45:00,83.44,charge,0.0,55.83,1172.43,-4.6584552,82702.78410000002
2025-10-20 00:50:00,96.98,charge,0.0,55.83,1228.26,-5.4143934,82702.78410000002
2025-10-20 00:55:00,97.05,charge,0.0,55.83,1284.09,-5.418301499999999,82702.78410000002
2025-10-20 01:00:00,97.07,discharge,0.0,-0.0,1284.09,0.0,82702.78410000002
2025-10-20 01:05:00,91.0,discharge,0.0,-0.0,1284.09,0.0,82702.78410000002
2025-10-20 01:10:00,98.83,discharge,0.0,-0.0,1284.09,0.0,82702.78410000002
2025-10-20 01:15:00,98.5,discharge,0.0,-0.0,1284.09,0.0,82702.78410000002
2025-10-20 01:20:00,85.93,discharge,0.0,-0.0,1284.09,0.0,82702.78410000002
2025-10-20 01:25:00,111.76,discharge,0.0,-0.0,1284.09,0.0,82702.78410000002
2025-10-20 01:30:00,100.44,discharge,0.0,-0.0,1284.09,0.0,82702.78410000002
2025-10-20 01:35:00,85.12,discharge,0.0,-0.0,1284.09,0.0,82702.78410000002
2025-10-20 01:40:00,85.95,discharge,0.0,-0.0,1284.09,0.0,82702.78410000002
2025-10-20 01:45:00,85.43,discharge,0.0,-0.0,1284.09,0.0,82702.78410000002
2025-10-20 01:50:00,83.73,discharge,0.0,-0.0,1284.09,0.0,82702.78410000002
2025-10-20 01:55:00,83.35,discharge,0.0,-0.0,1284.09,0.0,82702.78410000002
2025-10-20 02:00:00,85.0,discharge,0.0,-0.0,1284.09,0.0,82702.78410000002
2025-10-20 02:05:00,86.47,discharge,0.0,-0.0,1284.09,0.0,82702.78410000002
2025-10-20 02:10:00,90.57,discharge,0.0,-0.0,1284.09,0.0,82702.78410000002
2025-10-20 02:15:00,87.03,discharge,0.0,-0.0,1284.09,0.0,82702.78410000002
2025-10-20 02:20:00,102.79,discharge,0.0,-0.0,1284.09,0.0,82702.78410000002
2025-10-20 02:25:00,100.44,discharge,0.0,-0.0,1284.09,0.0,82702.78410000002
2025-10-20 02:30:00,90.17,discharge,0.0,-0.0,1284.09,0.0,82702.78410000002
2025-10-20 02:35:00,105.81,discharge,0.0,-0.0,1284.09,0.0,82702.78410000002
2025-10-20 02:40:00,100.44,discharge,0.0,-0.0,1284.09,0.0,82702.78410000002
2025-10-20 02:45:00,100.44,discharge,0.0,-0.0,1284.09,0.0,82702.78410000002
2025-10-20 02:50:00,90.04,discharge,0.0,-0.0,1284.09,0.0,82702.78410000002
2025-10-20 02:55:00,86.59,discharge,0.0,-0.0,1284.09,0.0,82702.78410000002
2025-10-20 03:00:00,86.11,discharge,0.0,-0.0,1284.09,0.0,82702.78410000002
2025-10-20 03:05:00,86.76,discharge,0.0,-0.0,1284.09,0.0,82702.78410000002
2025-10-20 03:10:00,86.78,discharge,0.0,-0.0,1284.09,0.0,82702.78410000002
2025-10-20 03:15:00,87.95,discharge,0.0,-0.0,1284.09,0.0,82702.78410000002
2025-10-20 03:20:00,90.44,discharge,0.0,-0.0,1284.09,0.0,82702.78410000002
2025-10-20 03:25:00,86.96,discharge,0.0,-0.0,1284.09,0.0,82702.78410000002
2025-10-20 03:30:00,90.44,discharge,0.0,-0.0,1284.09,0.0,82702.78410000002
2025-10-20 03:35:00,85.54,discharge,0.0,-0.0,1284.09,0.0,82702.78410000002
2025-10-20 03:40:00,87.81,discharge,0.0,-0.0,1284.09,0.0,82702.78410000002
2025-10-20 03:45:00,86.65,discharge,0.0,-0.0,1284.09,0.0,82702.78410000002
2025-10-20 03:50:00,148.0,discharge,0.0,-200.0,1084.09,29.6,82702.78410000002
2025-10-20 03:55:00,148.0,discharge,0.0,-200.0,884.0899999999999,29.6,82702.78410000002
2025-10-20 04:00:00,148.0,discharge,0.0,-200.0,684.0899999999999,29.6,82702.78410000002
2025-10-20 04:05:00,148.0,discharge,0.0,-200.0,484.0899999999999,29.6,82702.78410000002
2025-10-20 04:10:00,148.0,discharge,0.0,-84.09,399.9999999999999,12.445319999999999,82702.78410000002
2025-10-20 04:15:00,83.46,discharge,0.0,-0.0,399.9999999999999,0.0,82702.78410000002
2025-10-20 04:20:00,80.82,discharge,0.0,-0.0,399.9999999999999,0.0,82702.78410000002
2025-10-20 04:25:00,108.44,discharge,0.0,-0.0,399.9999999999999,0.0,82702.78410000002
2025-10-20 04:30:00,134.94,discharge,0.0,-0.0,399.9999999999999,0.0,82702.78410000002
2025-10-20 04:35:00,108.44,discharge,0.0,-0.0,399.9999999999999,0.0,82702.78410000002
2025-10-20 04:40:00,152.66,discharge,0.0,-200.0,199.9999999999999,30.532,82702.78410000002
2025-10-20 04:45:00,84.43,discharge,0.0,-0.0,199.9999999999999,0.0,82702.78410000002
2025-10-20 04:50:00,148.0,discharge,0.0,-0.0,199.9999999999999,0.0,82702.78410000002
2025-10-20 04:55:00,148.0,discharge,0.0,-0.0,199.9999999999999,0.0,82702.78410000002
2025-10-20 05:00:00,125.0,discharge,0.0,-0.0,199.9999999999999,0.0,82702.78410000002
2025-10-20 05:05:00,108.44,discharge,0.0,-0.0,199.9999999999999,0.0,82702.78410000002
2025-10-20 05:10:00,138.04,discharge,0.0,-0.0,199.9999999999999,0.0,82702.78410000002
2025-10-20 05:15:00,87.11,discharge,0.0,-0.0,199.9999999999999,0.0,82702.78410000002
2025-10-20 05:20:00,117.48,discharge,0.0,-0.0,199.9999999999999,0.0,82702.78410000002
2025-10-20 05:25:00,108.44,discharge,0.0,-0.0,199.9999999999999,0.0,82702.78410000002
2025-10-20 05:30:00,97.94,discharge,0.0,-0.0,199.9999999999999,0.0,82702.78410000002
2025-10-20 05:35:00,85.08,discharge,0.0,-0.0,199.9999999999999,0.0,82702.78410000002
2025-10-20 05:40:00,96.93,discharge,0.0,-0.0,199.9999999999999,0.0,82702.78410000002
2025-10-20 05:45:00,96.44,discharge,0.0,-0.0,199.9999999999999,0.0,82702.78410000002
2025-10-20 05:50:00,86.69,discharge,0.0,-0.0,199.9999999999999,0.0,82702.78410000002
2025-10-20 05:55:00,83.36,discharge,0.0,-0.0,199.9999999999999,0.0,82702.78410000002
2025-10-20 06:00:00,119.65,discharge,0.0,-0.0,199.9999999999999,0.0,82702.78410000002
2025-10-20 06:05:00,105.0,discharge,0.0,-0.0,199.9999999999999,0.0,82702.78410000002
2025-10-20 06:10:00,119.35,discharge,0.0,-0.0,199.9999999999999,0.0,82702.78410000002
2025-10-20 06:15:00,100.65,discharge,0.0,-0.0,199.9999999999999,0.0,82702.78410000002
2025-10-20 06:20:00,109.46,discharge,0.0,-0.0,199.9999999999999,0.0,82702.78410000002
2025-10-20 06:25:00,211.47,discharge,0.0,-200.0,0.0,42.294,82702.78410000002
2025-10-20 06:30:00,143.38,discharge,0.0,-0.0,0.0,0.0,82702.78410000002
2025-10-20 06:35:00,134.94,discharge,0.0,-0.0,0.0,0.0,82702.78410000002
2025-10-20 06:40:00,124.7,discharge,0.0,-0.0,0.0,0.0,82702.78410000002
2025-10-20 06:45:00,138.04,discharge,0.0,-0.0,0.0,0.0,82702.78410000002
2025-10-20 06:50:00,119.15,discharge,0.0,-0.0,0.0,0.0,82702.78410000002
2025-10-20 06:55:00,145.42,discharge,0.0,-0.0,0.0,0.0,82702.78410000002
2025-10-20 07:00:00,118.88,discharge,0.0,-0.0,0.0,0.0,82702.78410000002
2025-10-20 07:05:00,108.44,discharge,0.0,-0.0,0.0,0.0,82702.78410000002
2025-10-20 07:10:00,99.14,discharge,0.0,-0.0,0.0,0.0,82702.78410000002
2025-10-20 07:15:00,92.39,discharge,0.0,-0.0,0.0,0.0,82702.78410000002
2025-10-20 07:20:00,63.11,discharge,0.0,-0.0,0.0,0.0,82702.78410000002
2025-10-20 07:25:00,88.9,discharge,0.0,-0.0,0.0,0.0,82702.78410000002
2025-10-20 07:30:00,5.87,discharge,0.0,-0.0,0.0,0.0,82702.78410000002
2025-10-20 07:35:00,8.93,discharge,0.0,-0.0,0.0,0.0,82702.78410000002
2025-10-20 07:40:00,0.01,discharge,0.0,-0.0,0.0,0.0,82702.78410000002
2025-10-20 07:45:00,105.0,discharge,0.0,-0.0,0.0,0.0,82702.78410000002
2025-10-20 07:50:00,0.54,discharge,0.0,-0.0,0.0,0.0,82702.78410000002
2025-10-20 07:55:00,90.44,discharge,0.0,-0.0,0.0,0.0,82702.78410000002
2025-10-20 23:00:00,114.26,charge,0.0,55.83,55.83,-6.3791358,114874.92209999998
2025-10-20 23:05:00,116.85,charge,0.0,55.83,111.66,-6.5237355,114874.92209999998
2025-10-20 23:10:00,224.17,charge,0.0,55.83,167.49,-12.5154111,114874.92209999998
2025-10-20 23:15:00,184.98,charge,0.0,55.83,223.32,-10.3274334,114874.92209999998
2025-10-20 23:20:00,170.44,charge,0.0,55.83,279.15,-9.515665199999999,114874.92209999998
2025-10-20 23:25:00,138.04,charge,0.0,55.83,334.97999999999996,-7.7067732,114874.92209999998
2025-10-20 23:30:00,208.8,charge,0.0,55.83,390.80999999999995,-11.657304,114874.92209999998
2025-10-20 23:35:00,124.32,charge,0.0,55.83,446.63999999999993,-6.940785599999999,114874.92209999998
2025-10-20 23:40:00,129.18,charge,0.0,55.83,502.4699999999999,-7.212119400000001,114874.92209999998
2025-10-20 23:45:00,236.7,charge,0.0,55.83,558.3,-13.214960999999999,114874.92209999998
2025-10-20 23:50:00,198.8,charge,0.0,55.83,614.13,-11.099004,114874.92209999998
2025-10-20 23:55:00,170.44,charge,0.0,55.83,669.96,-9.515665199999999,114874.92209999998
2025-10-21 00:00:00,199.25,charge,0.0,55.83,725.7900000000001,-11.1241275,114874.92209999998
2025-10-21 00:05:00,217.81,charge,0.0,55.83,781.6200000000001,-12.1603323,114874.92209999998
2025-10-21 00:10:00,230.45,charge,0.0,55.83,837.4500000000002,-12.866023499999999,114874.92209999998
2025-10-21 00:15:00,162.32,charge,0.0,55.83,893.2800000000002,-9.0623256,114874.92209999998
2025-10-21 00:20:00,199.1,charge,0.0,55.83,949.1100000000002,-11.115752999999998,114874.92209999998
2025-10-21 00:25:00,221.2,charge,0.0,55.83,1004.9400000000003,-12.349596,114874.92209999998
2025-10-21 00:30:00,209.42,charge,0.0,55.83,1060.7700000000002,-11.6919186,114874.92209999998
2025-10-21 00:35:00,198.0,charge,0.0,55.83,1116.6000000000001,-11.05434,114874.92209999998
2025-10-21 00:40:00,223.13,charge,0.0,55.83,1172.43,-12.457347899999998,114874.92209999998
2025-10-21 00:45:00,198.0,charge,0.0,55.830000000000005,1228.26,-11.054340000000002,114874.92209999998
2025-10-21 00:50:00,198.0,charge,0.0,55.83,1284.09,-11.05434,114874.92209999998
2025-10-21 00:55:00,222.23,charge,0.0,55.83,1339.9199999999998,-12.4071009,114874.92209999998
2025-10-21 01:00:00,214.85,discharge,0.0,-0.0,1339.9199999999998,0.0,114874.92209999998
2025-10-21 01:05:00,223.91,discharge,0.0,-0.0,1339.9199999999998,0.0,114874.92209999998
2025-10-21 01:10:00,239.24,discharge,0.0,-139.92000000000002,1199.9999999999998,33.47446080000001,114874.92209999998
2025-10-21 01:15:00,203.49,discharge,0.0,-0.0,1199.9999999999998,0.0,114874.92209999998
2025-10-21 01:20:00,204.87,discharge,0.0,-0.0,1199.9999999999998,0.0,114874.92209999998
2025-10-21 01:25:00,206.26,discharge,0.0,-0.0,1199.9999999999998,0.0,114874.92209999998
2025-10-21 01:30:00,205.47,discharge,0.0,-0.0,1199.9999999999998,0.0,114874.92209999998
2025-10-21 01:35:00,238.02,discharge,0.0,-0.0,1199.9999999999998,0.0,114874.92209999998
2025-10-21 01:40:00,208.38,discharge,0.0,-0.0,1199.9999999999998,0.0,114874.92209999998
2025-10-21 01:45:00,241.37,discharge,0.0,-200.0,999.9999999999998,48.274,114874.92209999998
2025-10-21 01:50:00,241.46,discharge,0.0,-200.0,799.9999999999998,48.292,114874.92209999998
2025-10-21 01:55:00,243.42,discharge,0.0,-200.0,599.9999999999998,48.684,114874.92209999998
2025-10-21 02:00:00,224.34,discharge,0.0,-0.0,599.9999999999998,0.0,114874.92209999998
2025-10-21 02:05:00,238.42,discharge,0.0,-0.0,599.9999999999998,0.0,114874.92209999998
2025-10-21 02:10:00,223.5,discharge,0.0,-0.0,599.9999999999998,0.0,114874.92209999998
2025-10-21 02:15:00,239.17,discharge,0.0,-0.0,599.9999999999998,0.0,114874.92209999998
2025-10-21 02:20:00,240.05,discharge,0.0,-200.0,399.9999999999998,48.01,114874.92209999998
2025-10-21 02:25:00,236.6,discharge,0.0,-0.0,399.9999999999998,0.0,114874.92209999998
2025-10-21 02:30:00,220.43,discharge,0.0,-0.0,399.9999999999998,0.0,114874.92209999998
2025-10-21 02:35:00,235.37,discharge,0.0,-0.0,399.9999999999998,0.0,114874.92209999998
2025-10-21 02:40:00,201.75,discharge,0.0,-0.0,399.9999999999998,0.0,114874.92209999998
2025-10-21 02:45:00,231.72,discharge,0.0,-0.0,399.9999999999998,0.0,114874.92209999998
2025-10-21 02:50:00,205.71,discharge,0.0,-0.0,399.9999999999998,0.0,114874.92209999998
2025-10-21 02:55:00,207.86,discharge,0.0,-0.0,399.9999999999998,0.0,114874.92209999998
2025-10-21 03:00:00,186.44,discharge,0.0,-0.0,399.9999999999998,0.0,114874.92209999998
2025-10-21 03:05:00,202.48,discharge,0.0,-0.0,399.9999999999998,0.0,114874.92209999998
2025-10-21 03:10:00,211.15,discharge,0.0,-0.0,399.9999999999998,0.0,114874.92209999998
2025-10-21 03:15:00,207.83,discharge,0.0,-0.0,399.9999999999998,0.0,114874.92209999998
2025-10-21 03:20:00,196.98,discharge,0.0,-0.0,399.9999999999998,0.0,114874.92209999998
2025-10-21 03:25:00,213.46,discharge,0.0,-0.0,399.9999999999998,0.0,114874.92209999998
2025-10-21 03:30:00,170.44,discharge,0.0,-0.0,399.9999999999998,0.0,114874.92209999998
2025-10-21 03:35:00,170.44,discharge,0.0,-0.0,399.9999999999998,0.0,114874.92209999998
2025-10-21 03:40:00,202.51,discharge,0.0,-0.0,399.9999999999998,0.0,114874.92209999998
2025-10-21 03:45:00,211.69,discharge,0.0,-0.0,399.9999999999998,0.0,114874.92209999998
2025-10-21 03:50:00,177.77,discharge,0.0,-0.0,399.9999999999998,0.0,114874.92209999998
2025-10-21 03:55:00,217.77,discharge,0.0,-0.0,399.9999999999998,0.0,114874.92209999998
2025-10-21 04:00:00,227.32,discharge,0.0,-0.0,399.9999999999998,0.0,114874.92209999998
2025-10-21 04:05:00,226.41,discharge,0.0,-0.0,399.9999999999998,0.0,114874.92209999998
2025-10-21 04:10:00,177.77,discharge,0.0,-0.0,399.9999999999998,0.0,114874.92209999998
2025-10-21 04:15:00,184.65,discharge,0.0,-0.0,399.9999999999998,0.0,114874.92209999998
2025-10-21 04:20:00,194.44,discharge,0.0,-0.0,399.9999999999998,0.0,114874.92209999998
2025-10-21 04:25:00,221.98,discharge,0.0,-0.0,399.9999999999998,0.0,114874.92209999998
2025-10-21 04:30:00,217.72,discharge,0.0,-0.0,399.9999999999998,0.0,114874.92209999998
2025-10-21 04:35:00,217.84,discharge,0.0,-0.0,399.9999999999998,0.0,114874.92209999998
2025-10-21 04:40:00,214.49,discharge,0.0,-0.0,399.9999999999998,0.0,114874.92209999998
2025-10-21 04:45:00,211.31,discharge,0.0,-0.0,399.9999999999998,0.0,114874.92209999998
2025-10-21 04:50:00,178.29,discharge,0.0,-0.0,399.9999999999998,0.0,114874.92209999998
2025-10-21 04:55:00,209.39,discharge,0.0,-0.0,399.9999999999998,0.0,114874.92209999998
2025-10-21 05:00:00,208.37,discharge,0.0,-0.0,399.9999999999998,0.0,114874.92209999998
2025-10-21 05:05:00,206.84,discharge,0.0,-0.0,399.9999999999998,0.0,114874.92209999998
2025-10-21 05:10:00,205.88,discharge,0.0,-0.0,399.9999999999998,0.0,114874.92209999998
2025-10-21 05:15:00,182.67,discharge,0.0,-0.0,399.9999999999998,0.0,114874.92209999998
2025-10-21 05:20:00,229.0,discharge,0.0,-0.0,399.9999999999998,0.0,114874.92209999998
2025-10-21 05:25:00,170.44,discharge,0.0,-0.0,399.9999999999998,0.0,114874.92209999998
2025-10-21 05:30:00,146.28,discharge,0.0,-0.0,399.9999999999998,0.0,114874.92209999998
2025-10-21 05:35:00,156.93,discharge,0.0,-0.0,399.9999999999998,0.0,114874.92209999998
